,type,locale,url,title,description,lastModified,slug,boxArt,gallery,platform,releaseDateMask,characters,categories,esrb,esrbDescriptors,virtualConsole,generalFilters,filterShops,filterPlayers,publishers,developers,players,featured,freeToStart,availability,objectID,_highlightResult,nsuid,msrp,priceRange,salePrice,id,hasPT
672,game,en_US,/games/detail/pinball-breaker-2-3ds,Pinball Breaker 2,"Pinball Breaker 2 is a breakout game which combines the game mechanics of a traditional breakout game and a flipper game.
Play through 15 exciting levels as you aim for a high score.",1570119002718,pinball-breaker-2-3ds,/content/dam/noa/en_US/games/3ds/p/pinball-breaker-2-3ds/3DS_PinballBreaker2_box_eShop.png,/content/dam/noa/en_US/games/3ds/p/pinball-breaker-2-3ds/screenshot-gallery/3DS_PinballBreaker2_01.jpg,Nintendo 3DS,2019-06-13T00:00:00.000-07:00,[],"['Arcade', 'Other']",Everyone,[],na,['Deals'],[],[],['nuGAME'],['nuGAME'],1 player,False,False,['Available now'],fb2bc8f4-a75d-30e6-9daf-e23fcd042ae3,"{'title': {'value': 'Pinball Breaker 2', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '50010000047875', 'matchLevel': 'none', 'matchedWords': []}, 'salePrice': {'value': '4.89', 'matchLevel': 'none', 'matchedWords': []}}",50010000047875,6.99,$0 - $4.99,4.89,,
673,game,en_US,/games/detail/arcade-archives-pooyan-switch,Arcade Archives POOYAN,"POOYAN is a shooting game released by KONAMI in 1982.
One day in the woods, Mama Pig takes up a bow and arrow to save her POOYAN (her kidnapped children) from the wolves.
Use the bow and arrow to pop the balloons the wolves are riding down on.
Throw meat (the wolves favorite) to take down multiple wolves for a bonus score!
&nbsp;
The &quot;Arcade Archives&quot; series has faithfully reproduced many classic Arcade masterpieces.
Players can change various game settings such as game difficulty, and also reproduce the atmosphere of arcade display settings at that time. Players can also compete against each other from all over the world with their high scores.
Please enjoy the masterpiece that built a generation for video games.",1569957018124,arcade-archives-pooyan-switch,/content/dam/noa/en_US/games/switch/a/arcade-archives-pooyan-switch/Switch_ArcadeArchives-POOYAN_box_eShop.png,/content/dam/noa/en_US/games/switch/a/arcade-archives-pooyan-switch/screenshot-gallery/Switch_ArcadeArchives-POOYAN_01.jpg,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],"['Action', 'Arcade']",Everyone,['Mild Fantasy Violence'],na,[],[],['1+'],['HAMSTER'],,up to 2 players,False,False,['Available now'],ca53f6fa-8e4f-3f8a-8ae7-149aed958cc5,"{'title': {'value': 'Arcade Archives POOYAN', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000016843', 'matchLevel': 'none', 'matchedWords': []}}",70010000016843,7.99,$5 - $9.99,,,
674,game,en_US,/games/detail/please-dont-touch-anything-classic-switch,"Please, Don't Touch Anything: Classic","Please, Don’t Touch Anything: Classic is a pixelated, brain-racking, button-pushing puzzle game.&nbsp;
Covering for a colleague taking a bathroom break, you find yourself in front of a mysterious panel with a green screen monitor above it showing a blurry live image of an unknown city. Also present is an ominous red button with the simple instruction to not touch anything!&nbsp;

Push the red button once or press it many times. Your choices and actions will lead to outrageous consequences and 25 unique puzzle endings.&nbsp; &nbsp;

Scavenge for clues, tools, and buttons to solve riddles and trigger explosive events. This deceptively simple console has many mind-blowing surprises for you.

Go ahead, press the button. You know you want to.",1569957018124,please-dont-touch-anything-classic-switch,/content/dam/noa/en_US/games/switch/p/please-dont-touch-anything-classic-switch/Switch_PleaseDontTouchAnythingClassic_box_eShop.png,lrczh4aDE60qx3rwmdjDYsRhT7z_c4n1,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],"['Action', 'Simulation', 'Puzzle', 'Training']",Everyone 10+,"['Fantasy Violence', 'Mild Blood']",na,[],[],[],['ForwardXP'],"['Four Quarters', 'ForwardXP']",1 player,False,False,['Available now'],c2f2debb-8956-342d-9bd8-e4776248e6d3,"{'title': {'value': ""Please, Don't Touch Anything: Classic"", 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000018364', 'matchLevel': 'none', 'matchedWords': []}}",70010000018364,4.99,$0 - $4.99,,,
675,game,en_US,/games/detail/scoop-around-the-world-in-80-spaces-wii-u,SCOOP! Around the World in 80 Spaces,"SCOOP! Around the World in 80 Spaces combines global strategy with trivia-based gameplay. Spread your TV network across the globe while opening news bureaus from Texas to Kyoto. Want to go to Paris, Brazil or Illinois? You decide where and how to cover the world!
FEATURES:
• With 80 territories to choose from, 2500 questions cover everything from movies and food to culture and history; SCOOP! is accessible to everyone yet will challenge even the most seasoned reporter.&nbsp;
• Play with your friends, or enjoy robust single player options that keep the action fresh with many surprising twists.&nbsp;
* As you cover the globe, be sure to catch the humorous breaking stories at the bottom of the screen.",1569957018124,scoop-around-the-world-in-80-spaces-wii-u,/content/dam/noa/en_US/games/wii-u/s/scoop-around-the-world-in-80-spaces-wii-u/WiiU_SCOOP_box_eShop.png,/content/dam/noa/en_US/games/wii-u/s/scoop-around-the-world-in-80-spaces-wii-u/screenshot-gallery/WiiU_SCOOP_01.jpg,Wii U,2019-06-13T00:00:00.000-07:00,[],"['Board Game', 'Education', 'Other', 'Strategy']",Everyone,[],na,[],[],"['3+', '2+', '1+']",['BNC Design Studios'],['BNC Design Studios'],up to 4 players,False,False,['Available now'],b82529d6-5f2e-38b8-8ac8-c0bcca52c2b9,"{'title': {'value': 'SCOOP! Around the World in 80 Spaces', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '20010000028548', 'matchLevel': 'none', 'matchedWords': []}}",20010000028548,0.99,$0 - $4.99,,,
676,game,en_US,/games/detail/platago-super-platform-game-maker-switch,PlataGO! Super Platform Game Maker,"PlataGO! is the super-simple platform game maker that everyone, of all ages, can enjoy!
No need to code, no need for complex scripting - PlataGO! is a 100% drag-and-drop tool, that lets you start making platform games immediately. No fuss, no tutorial - just jump straight in and start creating!

Better yet, you can hit play and start playing your levels instantly, making testing your platform game as easy as possible! Everyone, regardless of their experience can create a simple level in just a few minutes.

Making a platform is as simple and clicking and dragging. Made a mistake? Use the eraser tool to fix! Want to place enemies? Just click drag and drop from the menu!

With a wide range of tiles, enemies and level furniture to chose from, you can let your imagination run wild! From bouncers, teleporters and cannons - to falling and moving platforms, laser traps and jetpacks.

PlataGO! also has a number of retro styles from a whole range of popular game systems!",1569957018124,platago-super-platform-game-maker-switch,/content/dam/noa/en_US/games/switch/p/platago-super-platform-game-maker-switch/Switch_PlataGO_box_eShop.png,h4cnUwaTE6u95lNTcnbOkr5gsjE98gqL,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],"['Arcade', 'Platformer', 'Utility']",Everyone,"['Users Interact', 'Mild Fantasy Violence']",na,[],['On Nintendo.com'],[],['Pqube'],['Pqube'],1 player,False,False,['Available now'],75b2abca-3be1-38c8-b18a-36c9a6966b6e,"{'title': {'value': 'PlataGO! Super Platform Game Maker', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000015486', 'matchLevel': 'none', 'matchedWords': []}}",70010000015486,19.99,$10 - $19.99,,,
677,game,en_US,/games/detail/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda-switch,Cadence of Hyrule - Crypt of the NecroDancer Featuring the Legend of Zelda,"In the latest rhythmic action-adventure from Brace Yourself Games, you can enjoy the gameplay of Crypt of the NecroDancer in the setting of The Legend of Zelda series. As Link—or even as Princess Zelda—you’ll explore the randomly generated overworld and procedurally generated dungeons on a quest to save Hyrule. Every beat of each remixed Legend of Zelda tune is a chance to move, attack, defend, and more, so stay one step ahead of each enemy and boss…or face the music.
FEATURES:

A rhythmic action-adventure game in the world of the Legend of Zelda series
Explore the randomly generated overworld and procedurally generated dungeons to save Hyrule as Link or Princess Zelda
Use items from the Legend of Zelda series, plus spells and weapons from the Crypt of the NecroDancer game
Outstep legendary enemies and bosses in rhythmic combat
Keep the beat with 25 remixed classic Legend of Zelda tunes
Play 2-player Co-op from the beginning of the game, or once the player discovers another character.",1569957018124,cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda-switch,/content/dam/noa/en_US/games/switch/c/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda-switch/Switch_CadenceOfHyrule_box_eShop.png,U1MnRhaTE67f4qVLomiz-CNW4UicNWEp,Nintendo Switch,2019-06-13T00:00:00.000-07:00,['Zelda'],"['Action', 'Adventure', 'Music', 'Indie']",Everyone,['Mild Fantasy Violence'],na,['Demo available'],[],['1+'],['Nintendo'],['Brace Yourself Games'],up to 2 players,False,False,['Available now'],7167aedf-4f7f-317c-a8b8-998711cf1922,"{'title': {'value': 'Cadence of Hyrule - Crypt of the NecroDancer Featuring the Legend of Zelda', 'matchLevel': 'none', 'matchedWords': []}, 'id': {'value': '5FvA4Ni53vO-O1BXD425JHABm7D6ASVt', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000021364', 'matchLevel': 'none', 'matchedWords': []}}",70010000021364,24.99,$20 - $39.99,,5FvA4Ni53vO-O1BXD425JHABm7D6ASVt,
678,game,en_US,/games/detail/enchanted-in-the-moonlight-miyabi-kyoga-and-samon-switch,"Enchanted in the Moonlight - Miyabi, Kyoga & Samon -","The Story
You’re an average 25-year-old girl, working at the library to make ends meet and support your family’s shrine. However, that all changes when handsome men save you from malevolent spirits! It turns out, though, your saviors are more than they appear… They’re Ayakashi Spirits, too.
According to them, you’ve been blessed with magical blood which the demon world will stop at nothing to get their hands on.
These men offer you protection… but only in exchange for something priceless. Are you ready to strike a forbidden deal with the Ayakashi?
&nbsp;
Character
Miyabi　&quot;The Sadistic Kitsune Fox&quot;
Kyoga　 &quot;The Affable Werewolf&quot;
Samon　&quot;The Dependable House Spirit&quot;
&nbsp;
Contents
Includes &quot;Main Stories&quot; in the App &quot;Love 365: Find Your Story&quot;.
Season1 Prologue
Main Story
His PoV
Epilogue
Sequel
Sequel His PoV
Sequel Epilogue
Season2 Prologue
Love Nest For Two
Love Nest For Two Epilogue
Seeds of Doubt in Love's Garden
Seeds of Doubt in Love's Garden Epilogue
Season3 Prologue
Thorns in the Bouquet
Thorns in the Bouquet Epilogue
A Twisted Wedding Arch
&nbsp;
＊&quot;A Twisted Wedding Arch&quot; is recorded only for Miyabi.",1569957018124,enchanted-in-the-moonlight-miyabi-kyoga-and-samon-switch,/content/dam/noa/en_US/games/switch/e/enchanted-in-the-moonlight-miyabi-kyoga-and-samon-switch/Switch_EnchantedintheMoonlight-Miyabi_box_eShop.png,B2aGZ5aDE6NYn00OO39zUgQrJ6dar34M,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],['Adventure'],Mature,"['Blood', 'Sexual Content', 'Strong Language', 'Violence']",na,[],[],[],['Voltage'],,1 player,False,False,['Available now'],4f71c30c-ac84-332b-a25f-b73bef6ca53a,"{'title': {'value': 'Enchanted in the Moonlight - Miyabi, Kyoga & Samon -', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019411', 'matchLevel': 'none', 'matchedWords': []}}",70010000019411,19.99,$10 - $19.99,,,
679,game,en_US,/games/detail/radiation-city-switch,Radiation City,"Welcome to the world of Radiation City where a great survival adventure awaits you!
Forty years after the unfortunate accident of the Chernobyl nuclear power plant, destiny brings you to the area of carefully recreated city of Pripyat. Uncover the amazing story, untangle the mystery and try to save your loved one.

This is not an easy task. It’s a huge open world area filled with dangers and anomalies. Hungry predators and sub-human creatures, they all want a piece of you. The elements, combined with radiation and unexplained phenomenon, make the lovely looking environment a place where you shouldn’t be.&nbsp; Yet, here you are.

Scavenge for resources inside any building and especially the landmarks of Pripyat: hotel Polissya, the cultural center, cinema Prometheus, the swimming pool and all the abandoned flat buildings. Craft and choose your gear wisely. Discover and use the campsites for safely passing the nights.&nbsp; Equipment, weapons and the vehicles you may find and use are your only friends.

Good luck!",1569957018124,radiation-city-switch,/content/dam/noa/en_US/games/switch/r/radiation-city-switch/Switch_RadiationCity_box_eShop.png,ZnMTl4aDE6lLf2ZKarzgEwgaXRuNPwSD,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],"['Action', 'Adventure', 'First-Person']",Mature,"['Blood', 'Intense Violence']",na,[],[],[],['Atypical Games'],['Atypical Games'],1 player,False,False,['Available now'],47c398dc-f7ce-3958-a3f1-1b474cf39404,"{'title': {'value': 'Radiation City', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019404', 'matchLevel': 'none', 'matchedWords': []}}",70010000019404,19.99,$10 - $19.99,,,
680,game,en_US,/games/detail/leisure-suit-larry-wet-dreams-dont-dry-switch,Leisure Suit Larry - Wet Dreams Don't Dry,"Hey ladies, I’m back in business! My new adventure, Leisure Suit Larry - Wet Dreams Don’t Dry, takes me – whatever the route or twist of fate – from the end of the ’80s directly into the 21st century and wow, how the world has changed! While my view of the world and women from way back in the 1980s collides with modern reality harder than the breasts of a lusciously stacked blonde jogging along a beach, I’m all set to date my way across the modern world!&nbsp;
In a “point &amp; click” adventure I’d call typical for the genre we mutually experience how I fall head-over-heels in love with Faith, the hot-to-trot assistant to the boss at Prune, a technology enterprise successful worldwide. Since even dating is done digitally nowadays, the first thing I have to do is to work on my score at Timber, the totally hip, can’t-get-anywhere-without-it dating app where I date women, satisfy their needs, and accordingly pick up points for my Timber profile. And whenever I get a chance in between, always briefly check out a few new bikini pix at Instacrap – the 21st century is gnarly smill!

Features:

• Leisure Suit Larry is coming in the 21st century – and no, there’s no word missing here

• Explore a lovingly designed, non-linear game world set in the modern world with over 30 handdrawn venues

• Use “Timber”, the ingame app, along with an innovative dating mechanism to date women, consequently improve your score at Timber, and ultimately clear the way to get to Faith, the women of your dreams

• Solve true-blue puzzles and interact with over 30 handdrawn characters",1569957018124,leisure-suit-larry-wet-dreams-dont-dry-switch,/content/dam/noa/en_US/games/switch/l/leisure-suit-larry-wet-dreams-dont-dry-switch/Switch_LeisureSuitLarry-WetDreams_box_eShop.png,/content/dam/noa/en_US/games/switch/l/leisure-suit-larry-wet-dreams-dont-dry-switch/screenshot-gallery/Switch_LeisureSuitLarry-WetDreams_01.jpg,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],['Adventure'],Mature,"['Nudity', 'Strong Language', 'Sexual Content']",na,[],['On Nintendo.com'],[],['Assemble Entertainment'],['CrazyBunch'],1 player,False,False,['Available now'],399c1c8e-63fe-396d-bf3f-b020a0e848f9,"{'title': {'value': ""Leisure Suit Larry - Wet Dreams Don't Dry"", 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000016451', 'matchLevel': 'none', 'matchedWords': []}}",70010000016451,39.99,$20 - $39.99,,,
681,game,en_US,/games/detail/enchanted-in-the-moonlight-kiryu-chikage-and-yukinojo-switch,"Enchanted in the Moonlight - Kiryu, Chikage & Yukinojo -","The Story
You're an average, 25-year-old girl whose life consists of working at the local library, keeping up your family's shrine, and not much else.
However, that all changes when gorgeous men save you from mysterious, malevolent forces!
These men aren't all they appear to be, though. They're actually Ayakashi Spirits!
You discover that your blood is imbued with an ancient power, one that the spirit world covets, and these handsome strangers are willing to protect you... for a price, that is.
Are you ready to make a deal with these otherworldly creatures?
&nbsp;
Character
Kiryu　　&nbsp; &quot;The Aloof Dragon&quot;
Chikage　 &quot;The Icy Tengu&quot;
Yukinojo　&quot;The Enigmatic Snow Spirit&quot;
&nbsp;
Contents
Includes &quot;Main Stories&quot; in the App &quot;Love 365: Find Your Story&quot;.
Season1 Prologue
Main Story
His PoV
Epilogue
Sequel
Sequel His PoV
Sequel Epilogue
Season2 Prologue
Love Nest For Two
Love Nest For Two Epilogue
Seeds of Doubt in Love's Garden
Seeds of Doubt in Love's Garden Epilogue
Season3 Prologue
Thorns in the Bouquet
Thorns in the Bouquet Epilogue
A Twisted Wedding Arch
&nbsp;
＊&quot;A Twisted Wedding Arch&quot; is recorded only for Kiryu.",1569957018124,enchanted-in-the-moonlight-kiryu-chikage-and-yukinojo-switch,/content/dam/noa/en_US/games/switch/e/enchanted-in-the-moonlight-kiryu-chikage-and-yukinojo-switch/Switch_EnchantedintheMoonlight-Kiryu_box_eShop.png,VyaGZ5aDE6YYZ-G7PnMHrBcDkizDdddT,Nintendo Switch,2019-06-13T00:00:00.000-07:00,[],['Adventure'],Mature,"['Blood', 'Sexual Content', 'Strong Language', 'Violence']",na,[],[],[],['Voltage'],,1 player,False,False,['Available now'],2c53655e-bebb-3d91-a514-cf937df17983,"{'title': {'value': 'Enchanted in the Moonlight - Kiryu, Chikage & Yukinojo -', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019413', 'matchLevel': 'none', 'matchedWords': []}}",70010000019413,19.99,$10 - $19.99,,,
682,game,en_US,/games/detail/contra-anniversary-collection-switch,Contra Anniversary Collection,"Grab power ups and blast your way through waves of menacing enemies and bosses that will put your reaction skills to the test. Also included is a digital Bonus Book with tons of concept documents and sketches, the official chronology of the franchise, an exclusive interview with the veteran producer of the series, and more!&nbsp;
Alone or with a friend, Contra provides hours of nail biting action. In a pinch; make sure you know the code!

Contra (Arcade)
Super Contra
Contra (NA)
Contra (JP)
Super C
Contra III: The Alien Wars
Operation C
Contra Hard Corps
Super Probotector Alien Rebels
Probotector",1569957018124,contra-anniversary-collection-switch,/content/dam/noa/en_US/games/switch/c/contra-anniversary-collection-switch/Switch_ContraAnniversaryCollection_box_eShop.png,/content/dam/noa/en_US/games/switch/c/contra-anniversary-collection-switch/screenshot-gallery/Switch_ContraAnniversaryCollection_01.jpg,Nintendo Switch,2019-06-11T00:00:00.000-07:00,[],"['Action', 'Arcade', 'Platformer']",Everyone 10+,"['Fantasy Violence', 'Mild Blood', 'Mild Language', 'Use of Tobacco']",na,[],[],['1+'],['Konami'],['Konami'],up to 2 players,False,False,['Available now'],fed87ea7-4eba-3b04-98b9-26dbd6e0679d,"{'title': {'value': 'Contra Anniversary Collection', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000018451', 'matchLevel': 'none', 'matchedWords': []}}",70010000018451,19.99,$10 - $19.99,,,
683,game,en_US,/games/detail/cricket-19-switch,Cricket 19,"Earn World Glory At The Pinnacle Of Cricket!
Lead your team to international glory with Cricket 19. The truly global cricket simulation from Big Ant Studios, the leading name in authentic, realistic cricket action, Cricket 19 allows you to take control of your team, from club through national level, and lead them to T20, ODI, or Test Match glory.&nbsp;

Create your own club, stadia, sponsor logos and uniforms via Big Ant’s acclaimed Cricket Academy to recreate your local matches and dramas!&nbsp;

Dive into the deepest, story-driven career mode in the history of cricket video games. Build a rookie player’s career from their junior years at club cricket. Perform well and before you know it, you’ll be leading your nation on to the field.

Key features include:

Deep player, stadia, logo and scenario creator.
Full support for all formats of cricket - T20, ODI and Test Match.
Real world AI and tactics.
Dozens of teams to choose between.",1569957018124,cricket-19-switch,/content/dam/noa/en_US/games/switch/c/cricket-19-switch/Switch_Cricket19_box_eShop.png,/content/dam/noa/en_US/games/switch/c/cricket-19-switch/screenshot-gallery/Switch_Cricket19_01.jpg,Nintendo Switch,2019-06-11T00:00:00.000-07:00,[],['Sports'],Everyone,['Users Interact'],na,['Online Play via Nintendo Switch Online'],[],"['3+', '2+', '1+']",['Big Ant Studios'],,up to 4 players,False,False,['Available now'],abd2eb18-6d58-3cae-a081-a47ad24f5af5,"{'title': {'value': 'Cricket 19', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000017106', 'matchLevel': 'none', 'matchedWords': []}}",70010000017106,49.99,$40+,,,
684,game,en_US,/games/detail/battle-worlds-kronos-switch,Battle Worlds: Kronos,"Battle Worlds: Kronos is a turn-based strategy game deeply rooted in the hexagonal tradition of the genre. The planet is once again torn by war, for the succession of a new emperor. Its destiny is in your hands!",1569957018124,battle-worlds-kronos-switch,/content/dam/noa/en_US/games/switch/b/battle-worlds-kronos-switch/Switch_BattleWorldsKronos_box.png,NkM2R1aDE6lIbVNZvi4EZVYS7HoeOH5H,Nintendo Switch,2019-06-11T00:00:00.000-07:00,[],['Strategy'],Everyone 10+,"['Fantasy Violence', 'Language']",na,[],['At retail'],"['3+', '2+', '1+']",['THQ Nordic'],['KING Art'],up to 4 players,False,False,['Available now'],7ad2a37d-423f-3a90-8a56-97f9dbcfec82,"{'title': {'value': 'Battle Worlds: Kronos', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000017175', 'matchLevel': 'none', 'matchedWords': []}}",70010000017175,29.99,$20 - $39.99,,,
685,game,en_US,/games/detail/soccer-pinball-switch,Soccer Pinball,"Have a soccer match with your friend or family member on the pinball field! You will try to score as many as possible within 3-minutes to see who is the best. You can see the top 4 high scores and beating them will get harder because after each round, there will be an additional ball in the field! Also your mini audience will always cheer for you.",1569957018124,soccer-pinball-switch,/content/dam/noa/en_US/games/switch/s/soccer-pinball-switch/Switch_SoccerPinball_box_eShop.png,93aW4xaTE6U5hUBZO5a1Dh8a5YXKLSKy,Nintendo Switch,2019-06-11T00:00:00.000-07:00,[],"['Arcade', 'Multiplayer', 'Party']",Everyone,[],na,[],[],['1+'],['Kodobur Yazilim'],['Kodobur Yazilim'],up to 2 players,False,False,['Available now'],6ae75728-c815-3d7c-af65-1c30d4731116,"{'title': {'value': 'Soccer Pinball', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000019389', 'matchLevel': 'none', 'matchedWords': []}}",70010000019389,0.99,$0 - $4.99,,,
686,game,en_US,/games/detail/collection-of-mana-switch,Collection of Mana,"Quintessential JRPG series &quot;Collection of Mana&quot; is now on Nintendo Switch! Fall in love with the Mana series all over again, including the first-ever release of the action-packed third game in the trilogy: &quot;Trials of Mana&quot;!
Notice:


Final Fantasy Adventure/Mystic Quest and Secret of Mana are playable in English, French and German.
Trials of Mana is playable in English, French, German and Spanish.

Multiplayer available for &quot;Secret of Mana&quot; (1-3 players) and &quot;Trials of Mana&quot; (1-2 players).",1569957018124,collection-of-mana-switch,/content/dam/noa/en_US/games/switch/c/collection-of-mana-switch/Switch_CollectionofMana_box.png,/content/dam/noa/en_US/games/switch/c/collection-of-mana-switch/screenshot-gallery/Switch_CollectionofMana_01.jpg,Nintendo Switch,2019-06-11T00:00:00.000-07:00,[],"['Action', 'Adventure', 'Other', 'Role-Playing']",Everyone 10+,"['Fantasy Violence', 'Mild Language', 'Suggestive Themes']",na,['Deals'],['At retail'],"['2+', '1+']",['Square Enix'],,up to 3 players,False,False,['Available now'],2b681e08-14ad-30d7-b9fa-a75fb19700dd,"{'title': {'value': 'Collection of Mana', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000018086', 'matchLevel': 'none', 'matchedWords': []}, 'salePrice': {'value': '26.79', 'matchLevel': 'none', 'matchedWords': []}}",70010000018086,39.99,$20 - $39.99,26.79,,
687,game,en_US,/games/detail/the-last-remnant-remastered-switch,THE LAST REMNANT Remastered,"Last released in 2008, The Last Remnant captured the hearts and minds of gamers with its enthralling story, countless characters and intricate battle system. Now this cult classic RPG is back with a Remastered version and is coming to Nintendo Switch with even more beautiful graphics, enhanced via an updated game engine.&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;
There exists a world woven together by four races: Mitra, Yama, Qsiti, and Sovani.
In this world, mysterious objects called &quot;Remnants&quot; have existed since ancient times. Who created these objects? When? And for what reason? No one knew nor had the means to know, but continued to extract and use their colossal power.
However, the Remnants' immense power gradually caused the world to fall out of balance. As further separation tore apart those who rule and those who follow, a war broke out―the beginning of a long and endless strife.
A thousand years later, this story begins.
■ Distinct Battle System
A command-style battle with ever-changing scenarios
Coming in contact with enemies on the field will trigger battles. Strategize and make full use of the commands that change constantly depending on the positions and state of friendly and enemy forces.
Morale of friendly forces greatly affects the outcome of battle
In battle, morale expresses the spirit of individuals and groups of both friendly and enemy forces. Higher morale has advantageous effects such as increasing the attack stat to deal more damage, or decreasing damage dealt by the enemy.",1569957018124,the-last-remnant-remastered-switch,/content/dam/noa/en_US/games/switch/t/the-last-remnant-remastered-switch/Switch_THELASTREMNANT_box_eShop.png,/content/dam/noa/en_US/games/switch/t/the-last-remnant-remastered-switch/screenshot-gallery/Switch_THELASTREMNANT_01.jpg,Nintendo Switch,2019-06-10T00:00:00.000-07:00,[],['Role-Playing'],Mature,"['Language', 'Suggestive Themes', 'Violence', 'Blood']",na,[],[],[],['Square Enix'],['GUILD STUDIO Inc.'],1 player,False,False,['Available now'],f1c038f5-2ef5-30b6-923a-31019b411286,"{'title': {'value': 'THE LAST REMNANT Remastered', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000016147', 'matchLevel': 'none', 'matchedWords': []}}",70010000016147,19.99,$10 - $19.99,,,
688,game,en_US,/games/detail/a-duel-hand-disaster-trackher-switch,A Duel Hand Disaster: Trackher,"A Duel Hand Disaster: Trackher was created in El Paso, Texas.
FEATURES:

No cutscenes, just action.&nbsp;

CAPITAL LIST LEADHERBOARDS - The primary goal is to get a high score, however the only way to keep your score is to extract with it. You cannot play till death. If you die, not only do you wipe your current score, you risk the chance of wiping your leaderboard position as well. How you ask? The lower your health the higher the bonus the greater the risk. Every time you extract your score is marked. Why you ask? Why not?

SPLIT SCREEN SINGLE PLAYER TWIN STICK RISK ‘EM UP - You will be controlling two ships simultaneously. The devil is in the details. The left side is invincible, however shooting and moving consumes your LINK. In order to restore it you must recover MATERIAL on the right side. MATERIAL multiplies your overall score so use it with absolute discretion. On the right side you are recovering resources and will need 12 PARTS to extract and mark your leaderboard position. Don’t doubt yourself. Push yourself. You will be rewarded and you will be tested.

TEARS - Each Tear consists of new challenges with hella bonuses attached to them. Focus, overcome, and survive.

If you want a challenge you came to the right place.

#arcadeIsNotDead",1569957018124,a-duel-hand-disaster-trackher-switch,/content/dam/noa/en_US/games/switch/a/a-duel-hand-disaster-trackher-switch/Switch_ADuelHandDisasterTrackher_box_eShop.png,gzNjk4aTE6VKKLOzaP2ED8gDW8MpxSfY,Nintendo Switch,2019-06-10T00:00:00.000-07:00,[],"['Action', 'Arcade']",Everyone 10+,"['Mild Fantasy Violence', 'Mild Language']",na,[],[],[],['Ask An Enemy Studios'],['Ask An Enemy Studios'],1 player,False,False,['Available now'],5593c0e2-ef53-364e-bfcc-4cc6c4675c87,"{'title': {'value': 'A Duel Hand Disaster: Trackher', 'matchLevel': 'none', 'matchedWords': []}, 'nsuid': {'value': '70010000001761', 'matchLevel': 'none', 'matchedWords': []}}",70010000001761,9.99,$5 - $9.99,,,
